,Loan_Id,Disbursed_Amount,Asset_Cost,ltv,Branch_Id,City_Code,State_Code_x,Postal_Code,Date_of_Birth,Employment_Type,DisbursalDate,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,Region_Code,State_Code_y,City_Name,Loan_Default,State_Code,State_Name
139,20272,43394,65154,68.45,34,CT01,ST15,400001,6/14/1993,Salaried,9/28/2018,1,1,0,0,0,0,737,0,0yrs 9mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
140,20317,56659,64450,89.99,34,CT01,ST15,400001,12/7/1990,Salaried,11/10/2018,1,1,0,0,0,0,825,0,0yrs 6mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
141,20703,38439,78919,50.68,34,CT01,ST15,400001,8/11/1983,Salaried,10/23/2018,1,1,0,0,0,0,758,0,9yrs 2mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
142,3008,60200,80900,76.64,147,CT01,ST15,400001,1/1/1979,Self employed,10/18/2018,1,1,0,1,0,0,578,0,2yrs 10mon,3,R4,ST15,Mumbai,0,ST15,Maharashtra
144,7063,59397,74800,81.55,147,CT01,ST15,400001,1/17/1995,Salaried,10/18/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
145,9648,53228,64500,85.0,147,CT01,ST15,400001,7/10/1995,Salaried,10/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
146,10275,52000,62700,84.53,147,CT01,ST15,400001,1/1/1979,Salaried,10/19/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
147,12342,65500,80800,83.29,147,CT01,ST15,400001,1/1/1993,Salaried,4/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
148,12559,56019,70400,84.94,147,CT01,ST15,400001,11/22/1973,Salaried,12/9/2018,1,1,0,0,0,0,738,0,0yrs 3mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
149,15918,66582,92500,74.05,147,CT01,ST15,400001,1/1/1996,Salaried,9/20/2018,1,1,0,0,0,0,710,0,0yrs 7mon,1,R4,ST15,Mumbai,0,ST15,Maharashtra
150,18329,44049,63844,73.62,147,CT01,ST15,400001,1/1/1974,Salaried,8/21/2018,1,1,0,0,0,0,710,0,3yrs 0mon,1,R4,ST15,Mumbai,0,ST15,Maharashtra
151,19109,36639,64709,58.72,147,CT01,ST15,400001,1/1/1968,Salaried,8/28/2018,1,1,0,0,0,0,717,0,3yrs 3mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
152,21319,42794,54195,81.93,147,CT01,ST15,400001,9/9/1988,Self employed,8/24/2018,1,1,0,0,0,0,15,0,0yrs 0mon,3,R4,ST15,Mumbai,0,ST15,Maharashtra
153,22877,77451,106439,74.22,147,CT01,ST15,400001,1/1/1995,Salaried,10/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
154,141,59597,76772,79.0,146,CT01,ST15,400001,4/15/1989,Self employed,9/25/2018,1,1,0,0,0,0,15,0,0yrs 1mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
155,783,47099,70190,69.1,146,CT01,ST15,400001,7/12/1991,Self employed,10/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
156,1306,51510,71801,73.12,146,CT01,ST15,400001,5/27/1984,Salaried,10/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R4,ST15,Mumbai,0,ST15,Maharashtra
157,2776,56009,66825,85.3,146,CT01,ST15,400001,1/1/1994,Salaried,8/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
158,3404,63947,75866,85.68,146,CT01,ST15,400001,11/24/1987,Salaried,9/25/2018,1,1,0,0,0,0,16,0,1yrs 1mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
159,3755,70523,98914,72.79,146,CT01,ST15,400001,2/4/1995,Salaried,10/23/2018,1,1,0,0,0,0,738,0,0yrs 6mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
160,4849,57900,69814,85.8,146,CT01,ST15,400001,1/1/1993,Salaried,8/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
161,6160,58259,77525,76.1,146,CT01,ST15,400001,1/1/1974,Salaried,10/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
162,6580,42994,59150,76.08,146,CT01,ST15,400001,2/7/1995,Salaried,8/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R4,ST15,Mumbai,1,ST15,Maharashtra
164,7911,31984,44421,73.16,146,CT01,ST15,400001,1/1/1986,Salaried,6/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
166,9181,54303,67400,81.6,146,CT01,ST15,400001,1/1/1988,Self employed,8/25/2018,1,1,0,0,0,0,719,1,2yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
167,9565,54788,66809,85.0,146,CT01,ST15,400001,2/26/1975,Salaried,9/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
168,10054,55759,66850,84.52,146,CT01,ST15,400001,1/1/1975,Self employed,8/31/2018,1,1,0,0,0,0,708,0,0yrs 10mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
169,11427,54259,67867,82.51,146,CT01,ST15,400001,2/28/1957,Self employed,9/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
170,16389,48449,66927,74.71,146,CT01,ST15,400001,8/1/1988,Salaried,6/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R4,ST15,Mumbai,0,ST15,Maharashtra
171,17132,54259,70609,79.31,146,CT01,ST15,400001,1/1/1995,Salaried,11/8/2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
172,19557,54259,66566,84.13,146,CT01,ST15,400001,9/19/1995,Salaried,8/17/2018,1,1,0,0,0,0,778,0,0yrs 4mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
173,21168,60213,77080,79.14,146,CT01,ST15,400001,10/8/1981,Salaried,9/8/2018,1,1,0,0,0,0,429,1,1yrs 11mon,1,R4,ST15,Mumbai,0,ST15,Maharashtra
174,21653,52303,67600,79.88,146,CT01,ST15,400001,12/15/1994,Salaried,10/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
175,22107,53953,66510,82.54,146,CT01,ST15,400001,1/1/1966,Salaried,8/8/2018,1,1,0,0,1,0,14,0,1yrs 5mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
176,197,43894,77771,57.86,20,CT01,ST15,400001,7/1/1965,Salaried,6/9/2018,1,1,0,0,0,0,678,0,10yrs 7mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
177,4681,43849,62718,72.55,20,CT01,ST15,400001,12/27/1994,Self employed,8/28/2018,1,1,0,0,0,0,0,0,0yrs 0mon,2,R3,ST15,Mumbai,0,ST15,Maharashtra
178,7275,42394,68600,63.41,20,CT01,ST15,400001,8/17/1997,Salaried,10/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
179,8739,41362,74627,58.96,20,CT01,ST15,400001,10/13/1968,Salaried,9/15/2018,1,1,0,0,0,0,706,0,0yrs 5mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
180,11879,53553,66362,82.88,20,CT01,ST15,400001,7/11/1965,Self employed,10/27/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
181,11946,47145,64455,74.47,20,CT01,ST15,400001,8/3/1983,Self employed,12/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
182,12317,60911,71111,89.44,20,CT01,ST15,400001,4/4/1989,Salaried,10/24/2018,1,1,0,0,0,0,16,0,0yrs 2mon,2,R3,ST15,Mumbai,0,ST15,Maharashtra
183,13827,50078,68844,75.53,20,CT01,ST15,400001,3/18/1976,Self employed,10/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
184,16402,59013,67599,88.76,20,CT01,ST15,400001,5/28/1989,Salaried,9/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
185,16443,47849,65978,75.03,20,CT01,ST15,400001,6/20/1986,Self employed,9/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
186,17076,61447,70145,89.81,20,CT01,ST15,400001,5/4/1973,Self employed,6/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
187,17148,57759,98585,59.34,20,CT01,ST15,400001,4/6/1995,Self employed,9/25/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,1,ST15,Maharashtra
188,19920,38524,71246,58.95,20,CT01,ST15,400001,4/10/1964,Salaried,10/27/2018,1,1,0,0,0,0,304,1,4yrs 3mon,1,R3,ST15,Mumbai,1,ST15,Maharashtra
189,21067,40544,68723,61.84,20,CT01,ST15,400001,1/1/1987,Self employed,10/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,1,ST15,Maharashtra
190,21431,70549,110505,66.97,20,CT01,ST15,400001,5/6/1978,Salaried,8/28/2018,1,1,0,0,0,0,738,0,1yrs 5mon,0,R3,ST15,Mumbai,1,ST15,Maharashtra
191,22840,27529,66362,43.7,20,CT01,ST15,400001,4/22/1979,Salaried,10/27/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
192,73,42994,108802,41.36,7,CT01,ST15,400001,1/1/1996,Self employed,10/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
193,2980,43674,70700,67.89,7,CT01,ST15,400001,8/18/1976,Self employed,9/18/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
194,4057,50545,83305,63.62,7,CT01,ST15,400001,1/20/1992,Self employed,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
195,4442,44849,82090,56.65,7,CT01,ST15,400001,1/1/1979,Self employed,10/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
196,5877,64042,83568,80.17,7,CT01,ST15,400001,12/15/1969,Self employed,5/10/2018,1,1,0,0,0,0,681,1,0yrs 9mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
197,16763,57759,83532,70.63,7,CT01,ST15,400001,1/24/1993,Self employed,9/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
198,17301,40504,69346,63.45,7,CT01,ST15,400001,2/12/1984,Self employed,8/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
199,17950,51653,108847,50.53,7,CT01,ST15,400001,12/24/1989,Self employed,10/17/2018,1,1,0,0,0,0,17,0,0yrs 3mon,1,R3,ST15,Mumbai,0,ST15,Maharashtra
201,8918,79186,105367,76.4,165,CT01,ST15,400001,4/25/1995,Salaried,10/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
202,14181,62947,87242,73.36,165,CT01,ST15,400001,5/15/1995,Salaried,10/13/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
203,19778,57013,69465,83.5,165,CT01,ST15,400001,4/28/1984,Salaried,11/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,1,ST15,Maharashtra
204,18,54373,73891,77.14,152,CT01,ST15,400001,10/21/1990,Self employed,9/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
205,37,44145,74500,61.74,152,CT01,ST15,400001,1/1/1983,Self employed,6/9/2018,1,1,0,0,0,0,17,0,0yrs 2mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
206,1295,54013,75000,74.67,152,CT01,ST15,400001,4/14/1979,Salaried,9/28/2018,1,1,0,0,0,0,825,0,1yrs 11mon,2,R1,ST15,Mumbai,0,ST15,Maharashtra
207,1341,39010,65304,62.48,152,CT01,ST15,400001,8/26/1987,Self employed,9/27/2018,1,1,0,0,0,0,763,0,1yrs 11mon,7,R1,ST15,Mumbai,0,ST15,Maharashtra
209,2384,46145,64002,75.0,152,CT01,ST15,400001,9/1/1981,Self employed,10/31/2018,1,1,0,0,0,0,806,0,6yrs 10mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
211,3284,45949,66470,71.61,152,CT01,ST15,400001,1/1/1989,Self employed,9/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,1,ST15,Maharashtra
212,3595,66882,99341,69.46,152,CT01,ST15,400001,5/16/1991,Self employed,9/28/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
213,4023,63882,76771,85.97,152,CT01,ST15,400001,8/18/1988,Self employed,10/26/2018,1,1,0,0,0,0,763,0,0yrs 8mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
214,4031,60213,87154,71.14,152,CT01,ST15,400001,2/4/1995,Self employed,6/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
215,4272,58947,75424,80.88,152,CT01,ST15,400001,11/1/1978,Self employed,8/14/2018,1,1,0,0,0,0,738,0,1yrs 3mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
216,5220,44349,69203,66.47,152,CT01,ST15,400001,1/20/1972,Self employed,9/30/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
217,7127,68317,100600,70.58,152,CT01,ST15,400001,4/23/1985,Self employed,11/10/2018,1,0,0,0,1,0,524,1,4yrs 3mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
218,7997,43394,109975,40.92,152,CT01,ST15,400001,4/6/1989,Self employed,9/21/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
219,8187,51303,78234,67.75,152,CT01,ST15,400001,1/1/1967,Self employed,10/15/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
220,8838,45945,92340,51.77,152,CT01,ST15,400001,7/3/1989,Self employed,8/20/2018,1,0,0,1,0,0,15,0,0yrs 1mon,1,R1,ST15,Mumbai,0,ST15,Maharashtra
221,9101,69317,97800,73.11,152,CT01,ST15,400001,5/4/1991,Self employed,9/28/2018,1,1,0,0,0,0,710,0,1yrs 3mon,3,R1,ST15,Mumbai,1,ST15,Maharashtra
222,9173,52413,82247,66.87,152,CT01,ST15,400001,4/5/1993,Self employed,10/30/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
224,11729,43445,70100,64.62,152,CT01,ST15,400001,6/2/1985,Self employed,9/30/2018,1,1,0,0,0,0,300,0,2yrs 9mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
226,14934,58013,79200,74.49,152,CT01,ST15,400001,10/3/1995,Salaried,5/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
227,15997,54259,76460,73.24,152,CT01,ST15,400001,11/2/1995,Self employed,8/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
228,16437,49478,60470,85.0,152,CT01,ST15,400001,2/2/1993,Self employed,9/20/2018,1,1,0,0,0,0,615,0,7yrs 3mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
229,16667,57513,78014,76.27,152,CT01,ST15,400001,11/18/1989,Self employed,9/29/2018,1,1,0,0,0,0,825,0,1yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
230,18071,56013,114000,50.88,152,CT01,ST15,400001,8/21/1991,Salaried,9/28/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
231,18199,63414,101245,64.44,152,CT01,ST15,400001,1/10/1989,Self employed,9/10/2018,1,1,0,0,0,0,738,0,0yrs 3mon,1,R1,ST15,Mumbai,0,ST15,Maharashtra
232,18778,48803,73600,68.61,152,CT01,ST15,400001,1/1/1988,Self employed,10/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST15,Mumbai,0,ST15,Maharashtra
233,1168,66669,86000,79.07,135,CT01,ST15,400001,9/12/1997,Self employed,9/28/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
234,1742,55259,70500,79.43,135,CT01,ST15,400001,10/20/1979,Self employed,10/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
235,3804,60363,71351,85.84,135,CT01,ST15,400001,11/10/1978,Self employed,9/27/2018,1,1,0,0,0,0,817,0,5yrs 5mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
236,4508,51203,83399,62.35,135,CT01,ST15,400001,3/11/1985,Salaried,10/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
237,5605,43710,67938,65.5,135,CT01,ST15,400001,5/18/1986,Self employed,8/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
238,5700,71317,96000,76.56,135,CT01,ST15,400001,6/1/1985,Salaried,7/8/2018,1,1,0,0,0,0,300,0,1yrs 11mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
239,7201,59947,75500,80.79,135,CT01,ST15,400001,4/29/1985,Salaried,12/10/2018,1,1,0,0,0,0,738,0,0yrs 10mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
240,8318,56259,73200,77.87,135,CT01,ST15,400001,1/1/1980,Salaried,10/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
241,8842,65382,78600,84.61,135,CT01,ST15,400001,6/24/1990,Salaried,4/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R4,ST15,Mumbai,0,ST15,Maharashtra
242,11110,38939,65000,61.54,135,CT01,ST15,400001,9/12/1993,Salaried,7/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R4,ST15,Mumbai,0,ST15,Maharashtra
243,11822,72517,87500,84.57,135,CT01,ST15,400001,6/5/1990,Self employed,9/20/2018,1,1,0,0,0,0,832,0,0yrs 11mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
244,12444,62213,74000,85.81,135,CT01,ST15,400001,12/3/1987,Salaried,10/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
245,12531,65382,79000,84.81,135,CT01,ST15,400001,6/1/1968,Salaried,10/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
246,13619,53603,74500,72.89,135,CT01,ST15,400001,8/23/1984,Salaried,8/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
247,13765,58947,69746,86.17,135,CT01,ST15,400001,2/5/1986,Self employed,8/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
248,16836,62847,71727,89.23,135,CT01,ST15,400001,1/23/1994,Salaried,8/29/2018,1,1,1,0,0,0,692,0,2yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
249,16924,58659,68500,87.59,135,CT01,ST15,400001,2/5/1996,Salaried,7/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,0,ST15,Maharashtra
250,17283,66169,81500,82.21,135,CT01,ST15,400001,11/16/1994,Salaried,10/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST15,Mumbai,1,ST15,Maharashtra
251,526,51903,69888,78.7,5,CT01,ST15,400001,8/16/1972,Self employed,8/22/2018,1,1,0,0,0,0,300,2,2yrs 1mon,0,R3,ST15,Mumbai,1,ST15,Maharashtra
252,2401,54952,69625,79.99,5,CT01,ST15,400001,1/1/1985,Salaried,9/16/2018,1,1,0,0,0,0,737,0,1yrs 6mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
253,5113,50183,69625,77.56,5,CT01,ST15,400001,6/26/1988,Salaried,9/26/2018,1,0,0,1,0,0,709,0,0yrs 6mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
254,5221,40894,65293,64.33,5,CT01,ST15,400001,7/29/1978,Self employed,8/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
255,6748,51703,74050,71.57,5,CT01,ST15,400001,8/20/1968,Self employed,11/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
256,6826,53303,64303,84.75,5,CT01,ST15,400001,5/22/1996,Salaried,8/31/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
257,8030,52479,65897,84.98,5,CT01,ST15,400001,11/5/1983,Self employed,8/22/2018,1,1,0,0,0,0,738,0,0yrs 6mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
258,8434,63713,73180,88.82,5,CT01,ST15,400001,8/5/1980,Self employed,8/10/2018,1,1,0,0,0,0,726,0,2yrs 1mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
259,8606,56535,67383,85.0,5,CT01,ST15,400001,6/5/1984,Salaried,8/31/2018,1,0,0,1,0,0,17,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
260,9250,51703,69872,78.72,5,CT01,ST15,400001,5/9/1996,Salaried,9/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
261,9485,49963,67729,76.78,5,CT01,ST15,400001,9/11/1988,Salaried,8/8/2018,1,1,0,0,0,0,615,0,0yrs 7mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
262,10377,124446,186471,69.72,5,CT01,ST15,400001,2/10/1981,Self employed,9/20/2018,1,1,0,0,0,0,511,1,4yrs 2mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
263,10420,53078,71658,75.36,5,CT01,ST15,400001,6/5/1986,Self employed,6/9/2018,1,1,0,0,0,0,525,0,2yrs 10mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
264,11040,46649,73138,68.36,5,CT01,ST15,400001,6/8/1982,Self employed,10/15/2018,1,1,1,0,0,0,561,0,1yrs 8mon,0,R3,ST15,Mumbai,1,ST15,Maharashtra
265,12499,59223,71930,87.59,5,CT01,ST15,400001,6/21/1968,Self employed,10/27/2018,1,1,0,0,0,0,553,3,1yrs 3mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
266,12747,64182,77661,84.73,5,CT01,ST15,400001,7/15/1983,Self employed,10/30/2018,1,1,0,0,0,0,738,0,0yrs 9mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
267,13368,42468,69719,65.82,5,CT01,ST15,400001,7/28/1985,Self employed,9/17/2018,1,1,0,1,0,0,300,0,3yrs 9mon,0,R3,ST15,Mumbai,1,ST15,Maharashtra
268,14198,55259,76387,73.31,5,CT01,ST15,400001,6/26/1995,Salaried,8/25/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
269,14449,56203,73677,80.64,5,CT01,ST15,400001,11/13/1982,Self employed,10/29/2018,1,1,0,0,0,0,708,0,1yrs 1mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
270,14704,54613,72315,77.44,5,CT01,ST15,400001,2/25/1995,Self employed,10/19/2018,1,1,0,0,0,0,675,0,0yrs 7mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
271,14707,64469,89400,73.83,5,CT01,ST15,400001,7/4/1990,Self employed,6/10/2018,1,1,0,0,0,0,427,0,2yrs 3mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
272,15175,33834,66530,52.61,5,CT01,ST15,400001,8/16/1964,Self employed,8/17/2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,1,ST15,Maharashtra
273,16553,41894,68100,63.14,5,CT01,ST15,400001,7/22/1981,Self employed,8/22/2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
274,17472,52803,69625,77.56,5,CT01,ST15,400001,7/19/1992,Salaried,9/27/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
275,18052,57853,75404,82.22,5,CT01,ST15,400001,5/5/1972,Salaried,9/27/2018,1,1,0,0,1,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
276,18942,49349,79709,62.73,5,CT01,ST15,400001,7/20/1972,Salaried,9/30/2018,1,0,0,1,0,0,619,0,2yrs 2mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
277,19409,56459,69793,83.1,5,CT01,ST15,400001,2/20/1973,Salaried,9/24/2018,1,1,0,0,0,0,416,0,2yrs 1mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
278,20235,50683,68971,78.29,5,CT01,ST15,400001,5/10/1982,Self employed,7/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
279,20519,60571,73087,85.0,5,CT01,ST15,400001,8/11/1977,Self employed,10/17/2018,1,1,0,0,0,0,613,0,3yrs 6mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
280,21707,56759,68556,84.6,5,CT01,ST15,400001,1/1/1993,Salaried,10/26/2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,R3,ST15,Mumbai,1,ST15,Maharashtra
281,22030,55509,69900,82.98,5,CT01,ST15,400001,8/1/1980,Salaried,9/17/2018,1,1,0,0,0,0,758,0,3yrs 10mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
282,22574,53553,72080,76.3,5,CT01,ST15,400001,6/1/1984,Self employed,9/23/2018,1,1,0,0,0,0,608,1,2yrs 7mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
283,22912,46949,66038,72.69,5,CT01,ST15,400001,1/29/1991,Self employed,8/28/2018,1,0,0,1,0,0,680,0,11yrs 11mon,0,R3,ST15,Mumbai,0,ST15,Maharashtra
